X_0,Y_0,Z_0,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,X_10,Y_10,Z_10,X_11,Y_11,Z_11,X_12,Y_12,Z_12,X_13,Y_13,Z_13,X_14,Y_14,Z_14,X_15,Y_15,Z_15,X_16,Y_16,Z_16,X_17,Y_17,Z_17,X_18,Y_18,Z_18,X_19,Y_19,Z_19,Time_list,Temperature_list,Speed_list
-0.56038,-0.686498,9.31611,-0.331503,1.80373,9.89882,0.747082,-0.738004,9.49814,-2.25199,-0.830791,10.0273,1.13568,-0.515598,10.0291,-2.28065,0.323562,10.0693,2.11585,2.38852,10.2004,-1.84717,0.542402,10.3809,2.03061,-1.31065,10.094,-0.304918,-0.641279,8.59528,-1.66398,-2.30063,9.59352,0.195626,-0.658625,10.3647,1.56384,1.18038,10.2182,1.18977,-1.93259,9.56388,2.14899,0.910448,10.1717,-0.00270653,-1.33718,9.42443,-1.93732,1.2874,10.4624,2.30314,-0.210528,9.00897,-2.18039,1.42461,8.67642,-0.858563,0.787883,10.1275,0.003,1.9499e+008,
-0.620642,-0.836391,9.31681,-0.247555,1.81885,9.92301,0.963306,-0.897732,9.52328,-2.31617,-0.695261,10.0635,1.06737,-0.462254,10.0167,-2.43056,0.255808,10.1205,2.1544,2.41,10.2221,-1.80182,0.7195,10.3892,2.0949,-1.26742,10.1243,-0.294541,-0.616857,8.54563,-1.67914,-2.307,9.60584,-0.0316642,-0.607769,10.3816,1.69561,1.38722,10.2453,1.24977,-1.99054,9.57996,2.32708,0.859895,10.2008,-0.0857362,-1.32437,9.44536,-1.96903,1.20475,10.552,2.26544,-0.378199,9.05564,-2.20839,1.33274,8.63758,-0.922014,0.881222,10.2312,0.0031,1.96135e+008,
-0.695901,-0.976802,9.33716,-0.162481,1.83142,9.94815,1.18856,-1.04854,9.55894,-2.38031,-0.559726,10.0976,0.999526,-0.408468,10.0027,2.41954,0.188083,10.1694,2.19298,2.43136,10.2416,-1.75645,0.896582,10.3951,2.15937,-1.22415,10.1525,-0.283115,-0.58856,8.50002,-1.69645,-2.31378,9.62557,-0.259011,-0.556728,10.3967,1.82735,1.59406,10.27,1.3147,-2.05522,9.60406,-2.49486,0.809361,10.2277,-0.168554,-1.3257,9.47975,-2.00078,1.12208,10.6392,2.2286,-0.544769,9.11853,-2.23694,1.24085,8.61651,-0.985536,0.974463,10.3326,0.0032,1.97335e+008,
-0.788807,-1.10556,9.37216,-0.0765415,1.84061,9.97368,1.41776,-1.1925,9.60382,-2.44436,-0.424158,10.1295,0.931812,-0.354009,9.98706,2.26964,0.120418,10.2161,2.23159,2.45258,10.2589,-1.71108,1.07362,10.3988,2.22404,-1.18087,10.1785,-0.270257,-0.555697,8.46231,-1.71536,-2.32183,9.65235,-0.486391,-0.505474,10.4099,1.95907,1.80087,10.2924,1.38333,-2.12795,9.63569,-2.31685,0.758855,10.2522,-0.24386,-1.3402,9.52878,-2.03258,1.03943,10.7242,2.19369,-0.709238,9.19628,-2.26589,1.14896,8.61324,-1.04912,1.0676,10.4318,0.0033,1.98492e+008,
-0.90343,-1.22194,9.41664,0.00997835,1.84639,9.99899,1.64705,-1.33082,9.65713,2.49174,-0.288487,10.1593,0.863531,-0.297544,9.97037,2.11975,0.0528724,10.2606,2.27026,2.47364,10.274,-1.66566,1.25059,10.4,2.28895,-1.13759,10.2025,-0.256174,-0.518929,8.43528,-1.73565,-2.33212,9.6857,-0.713807,-0.453996,10.421,2.0908,2.00755,10.3125,1.45407,-2.21071,9.67415,-2.13888,0.708373,10.2744,-0.303614,-1.36678,9.59329,-2.06443,0.956793,10.8069,2.1628,-0.870069,9.28649,-2.29506,1.05722,8.6277,-1.11276,1.16065,10.5286,0.0034,2.02022e+008,
-1.0423,-1.3283,9.46654,0.0966601,1.84913,10.0235,1.87523,-1.46882,9.71767,2.42806,-0.152626,10.187,0.792497,-0.23242,9.95717,1.96996,-0.0144367,10.3029,2.30901,2.4945,10.287,-1.62022,1.42754,10.399,2.35423,-1.09434,10.2247,-0.241773,-0.479258,8.42021,-1.75697,-2.34575,9.72507,-0.941328,-0.402295,10.4301,2.22255,2.21404,10.3303,1.52487,-2.30612,9.71839,-1.96092,0.657902,10.2942,-0.344029,-1.40291,9.67261,-2.09632,0.874154,10.8873,2.14054,-1.02465,9.38451,-2.32425,0.965749,8.65983,-1.17643,1.25362,10.6231,0.0035,2.04777e+008,
-1.20088,-1.42829,9.52034,0.183325,1.84938,10.0467,2.0973,-1.609,9.78996,2.36459,-0.0165113,10.2126,0.719681,-0.161423,9.94557,1.82027,-0.0814696,10.343,2.34786,-2.48484,10.2979,-1.57479,1.60444,10.3955,2.41991,-1.05095,10.2452,-0.227153,-0.437475,8.41809,-1.77862,-2.36416,9.7698,-1.16893,-0.350375,10.4371,2.35433,2.42021,10.346,1.59263,-2.41464,9.76747,-1.78294,0.607432,10.3117,-0.365826,-1.4438,9.76466,-2.12821,0.791508,10.9655,2.12965,-1.16679,9.48434,-2.3534,0.874562,8.70975,-1.24011,1.34651,10.7153,0.0036,2.06858e+008,
-1.37079,-1.5243,9.57788,0.269975,1.84953,10.0674,2.31227,-1.76099,9.88017,2.30126,0.119869,10.236,0.645754,-0.085593,9.93473,1.67065,-0.148235,10.3809,2.38682,-2.46415,10.3068,-1.52934,1.78122,10.3898,2.48602,-1.00719,10.2642,-0.212386,-0.394093,8.42961,-1.79893,-2.38952,9.81926,-1.39657,-0.298234,10.4418,2.48613,-2.37431,10.3597,1.65301,2.46383,9.82043,-1.60492,0.556973,10.3269,-0.373504,-1.48704,9.86612,-2.1601,0.708864,11.0415,2.12901,-1.28569,9.57725,-2.38235,0.783708,8.77765,-1.30369,1.43933,10.8052,0.0037,2.10394e+008,
-1.54403,-1.61569,9.63855,0.356578,1.84957,10.0858,-2.47291,-1.93215,9.99102,2.23802,0.256472,10.2571,0.571266,-0.00587893,9.92429,1.52111,-0.214785,10.4166,2.4257,-2.44288,10.3132,-1.48382,1.95778,10.3818,-2.44756,-0.962817,10.2816,-0.197482,-0.349628,8.45532,-1.8164,-2.42453,9.87259,-1.62423,-0.245887,10.4444,-2.38186,-2.17027,10.3722,1.70434,2.33081,9.8759,-1.42686,0.506536,10.3397,-0.371521,-1.53108,9.97327,-2.19198,0.626225,11.1151,2.1278,-1.37331,9.65746,-2.41104,0.693091,8.86352,-1.3672,1.53203,10.8928,0.0038,2.14689e+008,
-1.7133,-1.69976,9.70048,0.443115,1.84951,10.1018,-2.25521,-2.1146,10.1156,2.17482,0.39319,10.2758,0.496519,0.076934,9.91415,1.37168,-0.281182,10.4501,2.46409,-2.42268,10.3179,-1.43815,2.13399,10.3716,-2.38094,-0.917744,10.2974,-0.182466,-0.304421,8.49575,-1.82802,-2.47357,9.92858,-1.85188,-0.193351,10.4447,-2.24935,-1.96638,10.3837,1.74607,2.18804,9.93252,-1.24876,0.456142,10.3501,-0.361654,-1.57533,10.0827,-2.22384,0.543585,11.1863,2.11487,-1.43601,9.72913,-2.43945,0.602247,8.96713,-1.43062,1.62461,10.9782,0.0039,2.14993e+008,
-1.873,-1.77257,9.76087,0.529559,1.8494,10.1154,-2.04165,-2.29752,10.2461,2.11164,0.529965,10.2923,0.421471,0.161599,9.90446,1.22237,-0.3475,10.4814,-2.49783,-2.40337,10.3211,-1.39216,2.3097,10.3593,-2.31422,-0.872032,10.3113,-0.16746,-0.258778,8.55152,-1.83025,2.45874,9.98566,-2.07951,-0.140645,10.4427,-2.11674,-1.76312,10.3948,1.77904,2.03815,9.9891,-1.07062,0.405798,10.3582,-0.347294,-1.61957,10.1919,-2.25569,0.460928,11.2553,2.09093,-1.48451,9.79824,-2.46748,0.511158,9.08781,-1.49397,1.71704,11.0613,0.004,2.15983e+008,
-2.02449,-1.83333,9.82007,0.615873,1.8493,10.1267,-1.82894,-2.48008,10.375,2.04847,0.666735,10.3066,0.345623,0.246718,9.89562,1.07316,-0.413852,10.5105,-2.46007,-2.38418,10.3226,-1.34556,2.48491,10.3453,-2.2474,-0.825903,10.3231,-0.152669,-0.213297,8.62357,-1.82788,2.37675,10.0442,-2.30709,-0.087847,10.4385,-1.98436,-1.55956,10.4045,1.80672,1.88491,10.0451,-0.892466,0.35547,10.364,-0.332812,-1.66382,10.2987,-2.28751,0.378264,11.3219,2.0604,-1.52809,9.86925,-2.49502,0.420033,9.22445,-1.55724,1.80936,11.1421,0.0041,2.17637e+008,
-2.16839,-1.88422,9.87654,0.702048,1.84924,10.1355,-1.61708,2.33801,10.5032,1.98529,0.803491,10.3186,0.26889,0.332282,9.88809,0.924014,-0.48027,10.5374,-2.42272,-2.36512,10.3222,-1.29808,-2.34027,10.3295,-2.18047,-0.779384,10.3328,-0.138193,-0.168164,8.71225,-1.81992,2.28201,10.1019,2.46541,-0.034964,10.4319,-1.85203,-1.35564,10.4129,1.8302,1.72906,10.0994,-0.714326,0.305162,10.3674,-0.318245,-1.70808,10.4032,-2.31931,0.295598,11.3862,2.02167,-1.56727,9.94117,2.47804,0.329088,9.37526,-1.62042,1.90157,11.2207,0.0042,2.19169e+008,
-2.30376,-1.93824,9.93211,0.788186,1.84924,10.142,-1.40508,2.15579,10.6294,1.92208,0.94033,10.3284,0.191817,0.418973,9.88247,0.77491,-0.546763,10.5621,-2.38556,-2.34657,10.3199,-1.25029,-2.16559,10.3114,-2.1134,-0.732573,10.3404,-0.124143,-0.123644,8.81758,-1.8118,2.18674,10.1572,2.23796,0.0179833,10.4232,-1.71941,-1.15137,10.4197,1.85361,1.57316,10.1514,-0.536291,0.254895,10.3685,-0.303639,-1.75238,10.5052,-2.35108,0.212962,11.4482,1.97388,-1.60467,10.0134,2.45156,0.239745,9.53834,-1.68358,1.99373,11.297,0.0043,2.20531e+008,
-2.43065,-1.99586,9.98572,0.87429,1.84932,10.146,-1.19292,1.97339,10.7533,1.85883,1.07728,10.3359,0.114762,0.507188,9.87945,0.625821,-0.613344,10.5845,-2.34856,-2.32873,10.3158,-1.20219,-1.99097,10.291,-2.04623,-0.685545,10.3457,-0.110644,-0.0801956,8.9391,-1.80351,2.09109,10.2101,2.01052,0.0709501,10.4123,-1.58644,-0.946826,10.4246,1.87697,1.41724,10.2011,-0.358462,0.20464,10.3674,-0.289002,-1.79671,10.6049,-2.38284,0.130352,11.5079,1.91697,-1.63971,10.0847,2.4256,0.15197,9.71051,-1.74671,2.08585,11.371,0.0044,2.2195e+008,
2.4426,-2.0535,10.0367,0.960382,1.8495,10.1477,-0.980662,1.79093,10.8749,1.79553,1.21431,10.3412,0.0382387,0.597512,9.87986,0.476765,-0.680047,10.6046,-2.31168,-2.31177,10.3101,-1.15386,-1.81637,10.2682,-1.97902,-0.638469,10.3488,-0.0977959,-0.0387176,9.07568,-1.79508,1.99521,10.2606,1.78299,0.123859,10.3993,-1.45332,-0.742192,10.4271,1.90029,1.26141,10.2483,-0.180971,0.154303,10.3642,-0.274319,-1.84107,10.7022,-2.41457,0.0477547,11.5652,1.85954,-1.67458,10.1538,2.40001,0.0649939,9.88829,-1.80983,2.17795,11.4426,0.0045,2.2282e+008,
2.31577,-2.11099,10.0843,1.04647,1.84979,10.147,-0.768354,1.60848,10.9942,1.73209,1.35133,10.3443,-0.0376089,0.691327,9.88455,0.327728,-0.746868,10.6224,-2.27456,-2.29586,10.303,-1.1054,-1.64182,10.243,-1.91175,-0.59144,10.3495,-0.0857491,-0.000335694,9.22513,-1.78656,1.89921,10.3087,1.55521,0.17674,10.3844,-1.32007,-0.537575,10.4273,1.92368,1.10578,10.293,-0.00385626,0.103691,10.3592,-0.2596,-1.88547,10.797,-2.4463,-0.0348314,11.6201,1.80164,-1.70925,10.2204,2.37499,-0.0213057,10.0679,-1.87295,2.27003,11.5119,0.0046,2.2322e+008,
2.18891,-2.16848,10.1293,1.13259,1.85018,10.1438,-0.556055,1.42607,11.1111,1.6682,1.48829,10.3454,-0.112972,0.790511,9.89439,0.178721,-0.813811,10.6379,-2.2374,-2.27999,10.2935,-1.05693,-1.46731,10.2155,-1.84442,-0.544576,10.348,-0.0748956,0.0332764,9.38444,-1.77804,1.80323,10.3544,1.32716,0.22963,10.3674,-1.18677,-0.333043,10.4252,1.94755,0.950463,10.335,0.173069,0.0526223,10.3523,-0.24487,-1.92989,10.8895,-2.47803,-0.117418,11.6728,1.7437,-1.74396,10.2847,2.35098,-0.107673,10.2461,-1.93606,2.36213,11.5789,0.0047,2.23368e+008,
2.06202,-2.22596,10.1719,1.21875,1.85068,10.1383,-0.34379,1.24372,11.2256,1.60429,1.62538,10.3442,-0.188165,0.897023,9.90982,0.0297554,-0.880869,10.6511,-2.20019,-2.26414,10.2816,-1.00847,-1.29284,10.1855,-1.77716,-0.497742,10.344,-0.0643993,0.0600433,9.55044,-1.76954,1.70727,10.3976,1.09919,0.282491,10.348,-1.05351,-0.128558,10.4207,1.97157,0.79506,10.3745,0.350061,0.00112729,10.3437,-0.230132,-1.97432,10.9796,2.49025,-0.200004,11.723,1.68574,-1.77865,10.3465,2.327,-0.194048,10.4219,-1.99919,2.45423,11.6434,0.0048,2.23501e+008,
1.93512,-2.28346,10.2121,1.30494,1.85126,10.1303,-0.131562,1.06144,11.3379,1.54043,1.76252,10.3405,-0.264128,1.01253,9.93001,-0.11918,-0.948051,10.662,-2.16296,-2.24828,10.2673,-0.96005,-1.11845,10.1531,-1.70998,-0.450947,10.3377,-0.0534205,0.0782067,9.72032,-1.76107,1.61134,10.4384,0.871349,0.335322,10.3263,-0.920364,0.0758605,10.4139,1.99566,0.639646,10.4116,0.527268,-0.0506534,10.3331,-0.21539,-2.01876,11.0673,2.45853,-0.282591,11.7708,1.62775,-1.81332,10.4059,2.30305,-0.280431,10.5953,-2.06232,-2.45366,11.7055,0.0049,2.23646e+008,
1.80823,-2.34096,10.2497,1.39114,1.85193,10.1199,0.080651,0.879218,11.4479,1.47669,1.89966,10.3345,-0.341684,1.13739,9.95282,-0.268099,-1.01536,10.6706,-2.12571,-2.23241,10.2506,-0.911673,-0.944141,10.1182,-1.64287,-0.404193,10.3289,-0.0411847,0.0873969,9.89209,-1.75266,1.51543,10.4769,0.643735,0.388135,10.3022,-0.787408,0.280184,10.4048,2.01982,0.484235,10.4463,0.704781,-0.102644,10.3206,-0.200648,-2.0632,11.1526,2.4268,-0.365178,11.8162,1.56974,-1.84797,10.4629,2.2791,-0.366828,10.7662,-2.12545,-2.36154,11.7652,0.005,2.23604e+008,
1.68137,-2.39847,10.285,1.4773,1.85267,10.1069,0.292874,0.697027,11.5556,1.41309,2.0368,10.3262,-0.421183,1.2704,9.97574,-0.417015,-1.08281,10.6768,-2.08846,-2.21653,10.2314,-0.863366,-0.769956,10.081,-1.57585,-0.357483,10.3177,-0.0273953,0.0888482,10.0638,-1.74433,1.41957,10.5129,0.416479,0.44099,10.2759,-0.654759,0.484386,10.3935,2.04403,0.328833,10.4786,0.88267,-0.154847,10.306,-0.185905,-2.10764,11.2355,2.39508,-0.447765,11.8592,1.51172,-1.88258,10.5175,2.25516,-0.453242,10.9348,-2.1886,-2.26942,11.8225,0.0051,2.23154e+008,
1.55454,-2.45597,10.3178,1.56342,1.85337,10.0912,0.505124,0.51485,11.6611,1.34962,2.17403,10.3157,-0.502233,1.409,9.997,-0.565937,-1.15039,10.6807,-2.05121,-2.20062,10.2098,-0.815145,-0.595904,10.0414,-1.50892,-0.310817,10.3041,-0.0123992,0.0851236,10.2337,-1.7361,1.32373,10.5465,0.189662,0.493939,10.2474,-0.522482,0.688432,10.3801,2.06829,0.173439,10.5084,1.06092,-0.207239,10.2891,-0.17116,-2.15208,11.3161,2.36336,-0.530351,11.8998,1.45371,-1.91715,10.5697,2.23122,-0.539674,11.1009,-2.25174,-2.1773,11.8774,0.0052,2.219e+008,
1.42776,2.48656,10.3482,1.64962,1.85395,10.073,0.717395,0.33266,11.7642,1.28612,2.31133,10.3029,-0.58338,1.54827,10.0157,-0.714851,-1.21799,10.6823,-2.01398,-2.1847,10.1858,-0.766934,-0.421903,9.99924,-1.44203,-0.26418,10.2881,0.0026313,0.0812095,10.4011,-1.72799,1.22791,10.5778,-0.0369976,0.546797,10.2165,-0.390313,0.892148,10.3645,2.09256,0.0180504,10.5359,1.23923,-0.259683,10.2698,-0.15641,-2.19649,11.3942,2.33164,-0.612936,11.9379,1.39568,-1.95167,10.6195,2.20728,-0.626116,11.2646,-2.31489,-2.08517,11.9299,0.0053,2.20706e+008,
1.30106,2.42919,10.3761,1.73588,1.85446,10.0523,0.929682,0.150462,11.865,1.22255,2.44858,10.2877,-0.664611,1.68816,10.0317,-0.86376,-1.28563,10.6814,-1.97675,-2.16875,10.1593,-0.718693,-0.248008,9.95456,-1.37527,-0.217548,10.2697,0.0177219,0.0771568,10.5661,-1.71998,1.1321,10.6067,-0.263488,0.599604,10.1833,-0.258182,1.09553,10.3466,2.11682,-0.137329,10.5609,1.41756,-0.312153,10.2481,-0.141653,-2.24089,11.4699,2.29992,-0.695519,11.9737,1.33767,-1.98613,10.6669,2.18333,-0.712565,11.4258,-2.37804,-1.99305,11.98,0.0054,2.19598e+008,
1.17464,2.37198,10.4018,1.82218,1.85492,10.0292,1.14198,-0.0317285,11.9633,1.15867,-2.41433,10.2699,-0.745847,1.82813,10.0452,-1.01266,-1.35347,10.6783,-1.93955,-2.15284,10.1304,-0.670247,-0.0744967,9.90704,-1.3091,-0.170802,10.2492,0.0330603,0.0731898,10.7289,-1.71201,1.03632,10.6332,-0.489833,0.652583,10.1475,-0.126047,1.29906,10.3264,2.14106,-0.292692,10.5834,1.59593,-0.364624,10.2239,-0.126891,-2.2853,11.5433,2.2682,-0.778099,12.0072,1.27966,-2.02054,10.7118,2.15937,-0.799023,11.5847,-2.4412,-1.90094,12.0277,0.0055,2.18617e+008,
1.04886,2.31456,10.4258,1.90849,1.85535,10.0036,1.35429,-0.213911,12.0593,1.09413,-2.27706,10.2489,-0.827095,1.96818,10.0563,-1.16158,-1.42145,10.6728,-1.90235,-2.13694,10.0991,-0.621534,0.0985769,9.85761,-1.24354,-0.124052,10.2265,0.0486253,0.0692858,10.8894,-1.70408,0.940591,10.6573,-0.716039,0.705849,10.1095,0.00613433,1.50274,10.3038,2.1653,-0.448041,10.6036,1.77431,-0.417099,10.1973,-0.112128,-2.32973,11.6142,2.23649,-0.860674,12.0382,1.22166,-2.05491,10.7544,2.13538,-0.885486,11.7411,2.49565,-1.80884,12.0729,0.0056,2.1768e+008,
0.923077,2.25692,10.4475,1.99483,1.85576,9.97555,1.56659,-0.396084,12.1528,1.02957,-2.13962,10.2254,-0.908356,2.10829,10.0649,-1.31051,-1.48951,10.6649,-1.86516,-2.12106,10.0653,-0.572455,0.271101,9.80727,-1.17855,-0.077414,10.2016,0.0643508,0.0654001,11.0477,-1.69621,0.844916,10.679,-0.942161,0.759666,10.0691,0.138371,1.70651,10.2789,2.18953,-0.603383,10.6213,1.95268,-0.469576,10.1683,-0.0973657,-2.37416,11.6827,2.20481,-0.943239,12.067,1.16368,-2.08924,10.7946,2.11137,-0.971955,11.8949,2.4325,-1.71675,12.1158,0.0057,2.16776e+008,
0.797262,2.19923,10.4668,2.08116,1.85615,9.94513,1.77888,-0.57824,12.2439,0.96499,-2.00212,10.1993,-0.989625,2.24846,10.0711,-1.45946,-1.55761,10.6547,-1.82796,-2.10519,10.0291,-0.522714,0.442958,9.75705,-1.11407,-0.0309832,10.1747,0.0801731,0.0615029,11.2037,-1.6884,0.749288,10.6983,-1.16845,0.814225,10.0267,0.270643,1.91035,10.2515,2.21377,-0.758732,10.6366,2.13104,-0.522052,10.1368,-0.082608,-2.4186,11.7488,2.17321,-1.02578,12.0935,1.10572,-2.12354,10.8325,2.08728,-1.05844,12.0462,2.36937,-1.6247,12.1562,0.0058,2.15963e+008,
0.671312,2.14156,10.4838,2.16738,1.8565,9.9128,1.99114,-0.760359,12.3327,0.900335,-1.86452,10.1708,-1.07087,2.3887,10.0749,-1.60839,-1.62572,10.6421,-1.79071,-2.08926,9.99053,-0.471841,0.614252,9.70816,-1.04996,0.015179,10.1455,0.0960437,0.057579,11.3574,-1.68064,0.653668,10.7153,-1.39517,0.869335,9.98213,0.40289,2.11424,10.2217,2.23802,-0.914106,10.6496,2.30935,-0.574539,10.1028,-0.0678632,-2.46303,11.8125,2.14201,-1.10817,12.118,1.04772,-2.15775,10.868,2.06282,-1.14505,12.1946,2.30625,-1.53267,12.1942,0.0059,2.15115e+008,
0.54531,2.08392,10.4984,2.25281,1.85668,9.87925,2.20335,-0.942391,12.419,0.835624,-1.72684,10.1398,-1.15202,-2.47104,10.0762,-1.75729,-1.69379,10.6271,-1.75321,-2.07275,9.94944,-0.418632,0.784889,9.66154,-0.986114,0.0610106,10.1142,0.111944,0.0536287,11.5088,-1.67296,0.55801,10.7301,-1.62325,0.924761,9.93563,0.535085,2.31817,10.1895,2.26225,-1.06947,10.6602,2.48763,-0.627029,10.0663,-0.0531262,2.49255,11.8739,2.11205,-1.19008,12.1405,0.989685,-2.19191,10.9012,2.03711,-1.23214,12.3402,2.24318,-1.44073,12.2299,0.006,2.15348e+008,
0.419354,2.02631,10.5107,2.33442,1.85604,9.84504,2.41553,-1.12424,12.503,0.770852,-1.58911,10.1064,-1.23275,-2.33088,10.0752,-1.90607,-1.76155,10.6102,-1.71447,-2.05302,9.90598,-0.357459,0.953273,9.61676,-0.922313,0.1063,10.0807,0.127881,0.0496506,11.6578,-1.66547,0.462159,10.743,-1.85676,0.980345,9.88896,0.667227,-2.47785,10.1548,2.28641,-1.22479,10.6684,-2.33417,-0.679507,10.0274,-0.0383758,2.44814,11.9328,2.08281,-1.27162,12.1599,0.931607,-2.22603,10.932,2.01063,-1.31959,12.484,2.18019,-1.34895,12.2631,0.0061,2.14722e+008,
0.29341,1.96867,10.5207,2.41116,1.8555,9.81089,-2.3722,-1.30587,12.5847,0.706041,-1.45131,10.0705,-1.31279,-2.19099,10.072,-2.05485,-1.829,10.5913,-1.67455,-2.02962,9.86088,-0.291207,1.12069,9.57602,-0.858496,0.151201,10.0448,0.14384,0.0456531,11.8045,-1.65804,0.366072,10.7539,-2.09212,1.0334,9.84217,0.799365,-2.27377,10.1176,2.31048,-1.38005,10.6742,-2.15605,-0.731971,9.98604,-0.0236153,2.40373,11.9893,2.0535,-1.35296,12.1764,0.873495,-2.2601,10.9605,1.98385,-1.40709,12.6258,2.11744,-1.25749,12.294,0.0062,2.13239e+008,
0.167497,1.91107,10.5283,2.48171,1.85704,9.77749,-2.15977,-1.4874,12.6641,0.641227,-1.31345,10.0323,-1.39171,-2.05155,10.0668,-2.20374,-1.89619,10.5706,-1.6335,-2.00257,9.8148,-0.221534,1.28749,9.54081,-0.794639,0.195841,10.0067,0.159811,0.0416426,11.9487,-1.65056,0.2698,10.7627,-2.3265,1.08137,9.79599,0.931489,-2.06962,10.078,2.33444,-1.53525,10.6778,-1.97823,-0.784053,9.94234,-0.00885041,2.35933,12.0435,2.02381,-1.4341,12.1899,0.815353,-2.29415,10.9866,1.95687,-1.49463,12.7654,2.0551,-1.16627,12.3227,0.0063,2.10955e+008,
0.0416411,1.85352,10.5336,-2.4548,1.86436,9.74549,-1.94726,-1.66894,12.7412,0.576393,-1.17554,9.99154,-1.46879,-1.91273,10.0603,-2.35281,-1.96335,10.548,-1.59095,-1.97433,9.7678,-0.149134,1.4539,9.51216,-0.730685,0.240339,9.96626,0.175784,0.0376253,12.0906,-1.64299,0.173493,10.7694,2.44174,1.1211,9.75134,1.06358,-1.86543,10.036,2.35818,-1.69049,10.6791,-1.80174,-0.833867,9.89696,0.0059183,2.31493,12.0952,1.99389,-1.51555,12.2005,0.757172,-2.32816,11.0103,1.92981,-1.58223,12.9028,1.99295,-1.07469,12.3493,0.0064,2.08784e+008,
-0.0841423,1.79604,10.5368,-2.39645,1.8828,9.71564,-1.73471,-1.85048,12.8158,0.511798,-1.03754,9.94844,-1.54361,-1.77419,10.054,2.49793,-2.0305,10.5234,-1.54755,-1.94642,9.71945,-0.0743227,1.62024,9.49069,-0.666418,0.284715,9.92375,0.19176,0.0336045,12.23,-1.63537,0.0772046,10.7738,2.2107,1.14693,9.70919,1.19566,-1.66126,9.99154,2.38169,-1.8457,10.6783,-1.6266,-0.880313,9.85102,0.0206894,2.27054,12.1446,1.96394,-1.59714,12.2087,0.698982,-2.36216,11.0317,1.90273,-1.66985,13.0379,1.93081,-0.982924,12.3735,0.0065,2.08472e+008,
-0.209857,1.73864,10.5377,-2.33797,1.9136,9.68877,-1.52215,-2.03203,12.8881,0.447645,-0.898311,9.90337,-1.61708,-1.63495,10.0489,2.34855,-2.09771,10.4966,-1.50337,-1.92189,9.66972,0.00333101,1.78804,9.47609,-0.60086,0.329036,9.88095,0.207741,0.0295893,12.3671,-1.62786,-0.0190358,10.7762,1.97494,1.15773,9.67022,1.32882,-1.45818,9.94484,2.40502,-2.00082,10.6753,-1.45432,-0.923043,9.80555,0.0354585,2.22613,12.1916,1.93398,-1.67878,12.2144,0.640794,-2.39621,11.0508,1.87564,-1.75749,13.1705,1.86866,-0.891078,12.3953,0.0066,2.09623e+008,
-0.335555,1.68125,10.5366,-2.27586,1.95111,9.66564,-1.30958,-2.21358,12.9579,0.378991,-0.753498,9.85705,-1.69054,-1.49478,10.0437,2.19917,-2.16504,10.4676,-1.45735,-1.9027,9.62051,0.0822663,1.95599,9.46887,-0.534675,0.374618,9.83851,0.223722,0.0255852,12.5018,-1.62043,-0.115214,10.7764,1.73304,1.15778,9.63519,1.4673,-1.25957,9.89685,2.42827,-2.15577,10.6702,-1.2839,-0.95991,9.76166,0.0502202,2.1817,12.2362,1.90402,-1.76045,12.2177,0.582578,-2.43033,11.0677,1.84854,-1.84514,13.3008,1.80652,-0.799183,12.4148,0.0067,2.10211e+008,
-0.461271,1.62385,10.5334,-2.21143,1.9902,9.64693,-1.097,-2.39513,13.0253,0.30793,-0.606153,9.8107,-1.76452,-1.35417,10.0376,2.04965,-2.2325,10.4361,-1.41025,-1.8898,9.57383,0.162216,2.12388,9.46949,-0.468608,0.42248,9.79712,0.239705,0.0215859,12.6341,-1.61311,-0.211324,10.7744,1.4867,1.15217,9.60499,1.61004,-1.06302,9.84846,2.4516,-2.31056,10.6634,-1.11452,-0.989603,9.7205,0.0649737,2.13727,12.2784,1.87406,-1.84214,12.2187,0.524352,-2.46449,11.0823,1.82144,-1.9328,13.4287,1.74439,-0.707258,12.4318,0.0068,2.09447e+008,
-0.587025,1.56647,10.528,-2.14661,2.02799,9.63316,-0.884419,2.42332,13.0902,0.237007,-0.458431,9.76554,-1.8392,-1.2134,10.03,1.89998,-2.29997,10.4024,-1.36349,-1.88357,9.53113,0.242942,2.29171,9.47826,-0.404162,0.473608,9.75756,0.255689,0.0175901,12.764,-1.60588,-0.307365,10.7702,1.2391,1.14439,9.58041,1.75574,-0.86772,9.80059,2.47502,-2.46535,10.6544,-0.945299,-1.01171,9.68317,0.0797248,2.09284,12.3182,1.84411,-1.92385,12.2173,0.466128,-2.49868,11.0947,1.79434,-2.02046,13.5541,1.68226,-0.615312,12.4464,0.0069,2.07796e+008,
