X_0,Y_0,Z_0,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,Time_list,Temperature_list,Speed_list
-0.986856,2.01253,10.0831,1.84673,-2.10557,10.2979,1.85503,-1.60157,10.2243,0.668838,-0.473898,9.67117,0.194121,2.23732,9.54476,0.0145,3.85672e+007,
-1.04369,1.99447,10.0644,1.86457,-2.0523,10.2542,1.86814,-1.64034,10.2131,0.747379,-0.443084,9.69853,0.14138,2.20996,9.51846,0.0146,3.92139e+007,
-1.10067,1.97639,10.0433,1.88247,-1.99912,10.208,1.88132,-1.67907,10.1996,0.825989,-0.411553,9.7305,0.088573,2.18195,9.4999,0.0147,4.00709e+007,
-1.15778,1.95829,10.0199,1.90042,-1.94605,10.1595,1.89458,-1.71774,10.1837,0.904673,-0.37939,9.76645,0.0356986,2.15338,9.48963,0.0148,4.11347e+007,
-1.21503,1.94015,9.99403,1.91843,-1.89319,10.1086,1.9079,-1.75626,10.1653,0.983434,-0.346669,9.80564,-0.0172374,2.12435,9.488,0.0149,4.23745e+007,
-1.27301,1.9219,9.96611,1.93651,-1.84073,10.0552,1.92127,-1.79444,10.1446,1.06227,-0.313572,9.84723,-0.0696324,2.09512,9.49493,0.015,4.34118e+007,
-1.33466,1.90305,9.93762,1.95471,-1.789,9.99893,1.93458,-1.83194,10.1221,1.14118,-0.280727,9.89035,-0.118505,2.0668,9.50915,0.0151,4.4721e+007,
-1.39997,1.88353,9.90907,1.97387,-1.73671,9.93526,1.9471,-1.87019,10.1021,1.22007,-0.247862,9.93405,-0.163837,2.03931,9.53051,0.0152,5.31698e+007,
-1.46849,1.86294,9.88096,1.99701,-1.67762,9.84951,1.95633,-1.91608,10.1,1.29823,-0.213645,9.97732,-0.205953,2.01239,9.55867,0.0153,5.82119e+007,
-1.54023,1.84124,9.85374,2.02183,-1.61439,9.75709,1.96455,-1.96711,10.1018,1.37567,-0.177889,10.0193,-0.24478,1.98602,9.59332,0.0154,6.02305e+007,
-1.61518,1.8184,9.82784,2.04751,-1.54977,9.66385,1.97241,-2.02028,10.1035,1.45248,-0.140719,10.0594,-0.280275,1.96013,9.63401,0.0155,6.10218e+007,
-1.69324,1.79443,9.80364,2.07309,-1.48327,9.5731,1.98008,-2.07447,10.1037,1.52926,-0.103485,10.0971,-0.312334,1.93445,9.68023,0.0156,6.09371e+007,
-1.77428,1.76933,9.78149,2.09852,-1.41532,9.48735,1.98762,-2.12923,10.1021,1.606,-0.0661855,10.1324,-0.341096,1.90897,9.73127,0.0157,6.02097e+007,
-1.85809,1.7431,9.76172,2.12376,-1.34616,9.40879,1.99507,-2.18433,10.0985,1.68271,-0.028824,10.1652,-0.366777,1.88366,9.78628,0.0158,5.90177e+007,
-1.94443,1.7158,9.74462,2.1488,-1.27594,9.33937,2.00244,-2.23964,10.0926,1.75938,0.00859463,10.1957,-0.389616,1.85853,9.84428,0.0159,5.74602e+007,
-2.03302,1.68748,9.73048,2.17352,-1.20488,9.28083,2.00974,-2.29508,10.0845,1.83602,0.0460628,10.2239,-0.409766,1.83366,9.90415,0.016,5.58211e+007,
-2.12359,1.65821,9.71956,2.19797,-1.13306,9.23458,2.01695,-2.35058,10.0742,1.91262,0.0835711,10.2496,-0.427566,1.809,9.9647,0.0161,5.429e+007,
-2.21588,1.62806,9.71207,2.22223,-1.06057,9.20176,2.02409,-2.40609,10.0615,1.9892,0.121108,10.273,-0.443337,1.78453,10.0247,0.0162,5.30637e+007,
-2.30939,1.59712,9.70822,2.24635,-0.987468,9.18319,2.03113,-2.46158,10.0464,2.06574,0.158663,10.2941,-0.457614,1.76019,10.0829,0.0163,5.19474e+007,
-2.4027,1.56558,9.70833,2.27036,-0.913833,9.1794,2.03806,2.483,10.0291,2.14224,0.196224,10.3128,-0.471832,1.73586,10.1388,0.0164,5.16656e+007,
-2.49584,1.53361,9.71243,2.29431,-0.839877,9.19066,2.04487,2.42769,10.0094,2.2187,0.233776,10.3291,-0.486,1.71153,10.1922,0.0165,5.1923e+007,
2.41118,1.50198,9.72047,2.31821,-0.766401,9.21693,2.05155,2.37253,9.98739,2.29512,0.271302,10.3432,-0.500124,1.68721,10.2432,0.0166,5.29781e+007,
2.31887,1.46954,9.73194,2.3421,-0.693354,9.25783,2.05756,2.31866,9.96353,2.37153,0.30878,10.3549,-0.514207,1.66289,10.2918,0.0167,5.32884e+007,
2.22967,1.42994,9.74473,2.36611,-0.620101,9.31245,2.0603,2.27184,9.94043,2.44792,0.346169,10.3644,-0.528239,1.63857,10.3379,0.0168,5.44749e+007,
2.14317,1.38171,9.75843,2.39025,-0.546901,9.37997,2.06013,2.23379,9.91864,-2.47566,0.383456,10.3716,-0.542225,1.61425,10.3817,0.0169,5.67418e+007,
2.05851,1.32385,9.77289,2.41456,-0.474034,9.45922,2.05786,2.20583,9.89847,-2.3992,0.420638,10.3765,-0.556167,1.58992,10.423,0.017,6.00813e+007,
1.9745,1.25619,9.78821,2.43913,-0.401808,9.54874,2.05455,2.1884,9.87992,-2.32264,0.457725,10.3793,-0.570068,1.56559,10.4619,0.0171,6.41185e+007,
1.88994,1.1796,9.80467,2.46408,-0.33058,9.64672,2.05125,2.18097,9.86279,-2.24596,0.494741,10.3798,-0.583929,1.54127,10.4984,0.0172,6.81939e+007,
1.80385,1.09575,9.82249,2.48959,-0.260749,9.7511,2.04871,2.18222,9.84684,-2.1691,0.53173,10.3782,-0.597751,1.51694,10.5325,0.0173,7.16559e+007,
1.71552,1.00664,9.84173,-2.48403,-0.192891,9.8597,2.04731,2.19067,9.83196,-2.09203,0.568749,10.3743,-0.611563,1.49263,10.5642,0.0174,7.39499e+007,
1.62445,0.914174,9.86218,-2.45638,-0.128175,9.97023,2.04714,2.2055,9.8182,-2.01473,0.605866,10.3683,-0.625362,1.46832,10.5935,0.0175,7.52186e+007,
1.53023,0.819884,9.8834,-2.42697,-0.066834,10.0805,2.04807,2.22535,9.80567,-1.93715,0.643149,10.3601,-0.63915,1.44403,10.6203,0.0176,7.57087e+007,
1.43296,0.724417,9.90489,-2.39575,-0.00835067,10.1889,2.04996,2.24906,9.79459,-1.85932,0.680608,10.3497,-0.652927,1.41974,10.6448,0.0177,7.60921e+007,
1.33461,0.626565,9.92639,-2.36442,0.0500124,10.2948,2.05273,2.2753,9.78523,-1.78137,0.718031,10.3368,-0.666706,1.39546,10.6668,0.0178,7.62211e+007,
1.23536,0.526926,9.94744,-2.33299,0.108275,10.3984,2.0562,2.30344,9.77783,-1.70333,0.755429,10.3216,-0.680489,1.37119,10.6864,0.0179,7.61507e+007,
1.13539,0.425938,9.96755,-2.30147,0.16646,10.4995,2.06023,2.33303,9.7726,-1.62522,0.792807,10.3039,-0.694276,1.34693,10.7037,0.018,7.5935e+007,
1.03484,0.32392,9.98626,-2.26988,0.224587,10.5983,2.0647,2.36371,9.76972,-1.54704,0.830167,10.2839,-0.708068,1.32267,10.7185,0.0181,7.56238e+007,
0.933845,0.221111,10.0031,-2.23821,0.282671,10.6947,2.06951,2.39524,9.76929,-1.4688,0.867508,10.2614,-0.721865,1.29843,10.7309,0.0182,7.52619e+007,
0.832545,0.117766,10.0178,-2.2065,0.340722,10.7887,2.07453,2.42733,9.7714,-1.39053,0.90483,10.2365,-0.735661,1.2742,10.7409,0.0183,7.45631e+007,
0.731236,0.0144025,10.03,-2.1748,0.398746,10.8803,2.07953,2.45949,9.77608,-1.31224,0.942128,10.2092,-0.749434,1.24997,10.7484,0.0184,7.39616e+007,
0.62992,-0.0889763,10.0398,-2.14309,0.456746,10.9694,2.08449,2.49172,9.78327,-1.23394,0.979404,10.1794,-0.76318,1.22575,10.7536,0.0185,7.34551e+007,
0.528599,-0.192364,10.0471,-2.11139,0.514723,11.0562,2.08941,-2.476,9.79285,-1.15562,1.01666,10.1472,-0.776899,1.20153,10.7564,0.0186,7.30312e+007,
0.427273,-0.295744,10.0521,-2.07968,0.572679,11.1405,2.09431,-2.4437,9.80464,-1.0773,1.05389,10.1126,-0.790591,1.17731,10.7567,0.0187,7.26943e+007,
0.325942,-0.399114,10.0546,-2.04798,0.630617,11.2224,2.09917,-2.41136,9.81842,-0.998962,1.0911,10.0755,-0.804255,1.15309,10.7547,0.0188,7.24383e+007,
0.224603,-0.502476,10.0546,-2.01627,0.688536,11.3019,2.10401,-2.379,9.8339,-0.920619,1.12829,10.0359,-0.817894,1.12887,10.7503,0.0189,7.22562e+007,
0.123257,-0.60583,10.0523,-1.98457,0.74644,11.379,2.10882,-2.34661,9.85077,-0.842264,1.16547,9.99395,-0.831512,1.10465,10.7434,0.019,7.21419e+007,
0.0219049,-0.709182,10.0475,-1.95287,0.804326,11.4537,2.11355,-2.31416,9.86868,-0.763834,1.20262,9.94942,-0.845109,1.08041,10.7343,0.0191,7.22387e+007,
-0.0794387,-0.812561,10.0403,-1.9212,0.862186,11.5261,2.11789,-2.28142,9.88722,-0.685002,1.23959,9.90224,-0.858694,1.05612,10.7234,0.0192,7.22399e+007,
-0.18078,-0.915968,10.0307,-1.88956,0.920024,11.596,2.12187,-2.24842,9.90601,-0.605737,1.27644,9.85351,-0.872327,1.03173,10.7105,0.0193,7.21025e+007,
-0.282125,-1.0194,10.0187,-1.85795,0.977845,11.6636,2.12552,-2.21519,9.92465,-0.52603,1.31321,9.80434,-0.886041,1.00723,10.6957,0.0194,7.18063e+007,
-0.383478,-1.12286,10.0042,-1.82635,1.03565,11.7288,2.12885,-2.18174,9.94274,-0.445893,1.34991,9.75591,-0.899852,0.982633,10.6788,0.0195,7.13541e+007,
-0.484837,-1.22633,9.98734,-1.79476,1.09344,11.7915,2.1319,-2.14811,9.95989,-0.365349,1.38656,9.70937,-0.913761,0.957931,10.6597,0.0196,7.07619e+007,
-0.586116,-1.32969,9.96808,-1.76318,1.15122,11.8519,2.13467,-2.11434,9.9757,-0.284504,1.42306,9.66582,-0.927764,0.933142,10.6384,0.0197,6.94529e+007,
-0.686978,-1.43231,9.94684,-1.73162,1.20899,11.9099,2.13721,-2.08058,9.98983,-0.203757,1.45889,9.62628,-0.941856,0.908291,10.6149,0.0198,6.80207e+007,
-0.787375,-1.53403,9.92409,-1.70005,1.26675,11.9655,2.13944,-2.04683,10.0019,-0.123071,1.4939,9.5917,-0.956029,0.883388,10.589,0.0199,6.65353e+007,
-0.887393,-1.63478,9.9003,-1.6685,1.32451,12.0187,2.14132,-2.01309,10.0118,-0.0423336,1.52801,9.56294,-0.970274,0.858438,10.5609,0.02,6.55251e+007,
-0.987698,-1.73464,9.87603,-1.63695,1.38226,12.0695,2.14317,-1.97935,10.0192,0.0387918,1.56125,9.54077,-0.984589,0.833454,10.5304,0.0201,6.46966e+007,
-1.08841,-1.83356,9.85183,-1.6054,1.44001,12.1178,2.14499,-1.94561,10.0243,0.120427,1.59359,9.52578,-0.998967,0.808434,10.4975,0.0202,6.41104e+007,
-1.18966,-1.93152,9.82822,-1.57386,1.49776,12.1638,2.14678,-1.91186,10.0268,0.20269,1.62504,9.51844,-1.0134,0.783354,10.4623,0.0203,6.38343e+007,
-1.29152,-2.02859,9.80572,-1.54232,1.5555,12.2073,2.14851,-1.87811,10.027,0.285678,1.65564,9.51904,-1.02788,0.758215,10.4247,0.0204,6.38939e+007,
-1.39406,-2.12487,9.78483,-1.51079,1.61323,12.2484,2.15017,-1.84434,10.0248,0.36945,1.68551,9.52772,-1.04241,0.73302,10.3847,0.0205,6.42849e+007,
-1.49728,-2.22051,9.766,-1.47925,1.67096,12.2871,2.15177,-1.81055,10.0202,0.454015,1.71478,9.54442,-1.05698,0.707769,10.3423,0.0206,6.4977e+007,
-1.60113,-2.31565,9.74964,-1.44772,1.72868,12.3234,2.15327,-1.77671,10.0131,0.539338,1.74357,9.56894,-1.07157,0.682463,10.2975,0.0207,6.59214e+007,
-1.70555,-2.41044,9.73613,-1.41618,1.7864,12.3572,2.15468,-1.74282,10.0037,0.625348,1.77201,9.60086,-1.0862,0.657103,10.2503,0.0208,6.70574e+007,
-1.81045,2.495,9.72576,-1.38465,1.84412,12.3887,2.15599,-1.70886,9.99183,0.711956,1.80019,9.63963,-1.10085,0.63169,10.2007,0.0209,6.83179e+007,
-1.9151,2.40021,9.71869,-1.35311,1.90183,12.4177,2.15682,-1.67432,9.97777,0.798813,1.82809,9.68444,-1.11551,0.606224,10.1487,0.021,6.8803e+007,
-2.01635,2.30322,9.71448,-1.32158,1.95953,12.4444,2.15537,-1.63672,9.96246,0.884554,1.85519,9.73428,-1.13018,0.580713,10.0943,0.0211,6.94969e+007,
-2.11438,2.20376,9.71332,-1.29003,2.01724,12.4686,2.15203,-1.59568,9.94616,0.96894,1.88134,9.78811,-1.14484,0.555158,10.0375,0.0212,7.0259e+007,
-2.20941,2.10177,9.71534,-1.25849,2.07494,12.4904,2.14735,-1.55098,9.92909,1.05166,1.90642,9.84483,-1.15949,0.529561,9.97831,0.0213,7.09023e+007,
-2.30171,1.99756,9.72061,-1.22694,2.13265,12.5098,2.14184,-1.50269,9.91146,1.13238,1.93034,9.90329,-1.17403,0.503759,9.91677,0.0214,7.10179e+007,
-2.39183,1.89224,9.72896,-1.19539,2.19036,12.5268,2.13575,-1.45122,9.89345,1.21086,1.95319,9.96234,-1.18793,0.476945,9.85388,0.0215,7.03702e+007,
-2.47958,1.78605,9.74025,-1.16384,2.24807,12.5414,2.12941,-1.39686,9.87529,1.28638,1.97498,10.0209,-1.20102,0.449177,9.79095,0.0216,6.89316e+007,
2.43489,1.67915,9.75428,-1.13229,2.30578,12.5535,2.12291,-1.34014,9.85725,1.35883,1.99597,10.0781,-1.21308,0.420545,9.72928,0.0217,6.84957e+007,
2.34877,1.57193,9.7713,-1.10073,2.36349,12.5632,2.11581,-1.28241,9.83972,1.4311,2.01694,10.1329,-1.22377,0.391246,9.67021,0.0218,6.77682e+007,
2.26194,1.46458,9.79106,-1.06918,2.4212,12.5705,2.10816,-1.22399,9.82306,1.50312,2.03794,10.1854,-1.23296,0.361371,9.61503,0.0219,6.68307e+007,
2.17428,1.35719,9.81321,-1.03763,2.47891,12.5753,2.1,-1.16514,9.80763,1.5749,2.059,10.2356,-1.24056,0.331029,9.56496,0.022,6.57814e+007,
2.08574,1.24979,9.83735,-1.00607,-2.46338,12.5778,2.0913,-1.10608,9.79381,1.64643,2.0802,10.2834,-1.2465,0.300352,9.52116,0.0221,6.47238e+007,
1.99627,1.14255,9.863,-0.97452,-2.40567,12.5778,2.08201,-1.04714,9.78192,1.71778,2.10157,10.329,-1.25073,0.269476,9.48464,0.0222,6.31644e+007,
1.90584,1.03634,9.88968,-0.942967,-2.34796,12.5754,2.07211,-0.989373,9.77226,1.78899,2.12314,10.3722,-1.25325,0.238536,9.45629,0.0223,6.17307e+007,
1.81442,0.931273,9.91684,-0.911414,-2.29025,12.5705,2.06153,-0.93298,9.76509,1.86012,2.14487,10.4132,-1.25404,0.207658,9.43683,0.0224,6.04622e+007,
1.72199,0.827528,9.94397,-0.879861,-2.23254,12.5633,2.05027,-0.878223,9.76059,1.93123,2.16676,10.4518,-1.2531,0.176951,9.42681,0.0225,5.93926e+007,
1.6285,0.725361,9.97054,-0.848307,-2.17483,12.5536,2.03836,-0.825411,9.75886,2.00234,2.18874,10.4881,-1.25044,0.146502,9.42658,0.0226,5.85492e+007,
1.53387,0.625099,9.99603,-0.816754,-2.11712,12.5414,2.02587,-0.774906,9.75993,2.07345,2.21081,10.522,-1.24609,0.11638,9.43627,0.0227,5.79548e+007,
1.43791,0.527124,10.02,-0.785201,-2.05941,12.5269,2.013,-0.727112,9.76371,2.14457,2.23293,10.5536,-1.24003,0.0866286,9.45585,0.0228,5.76384e+007,
1.34067,0.431362,10.042,-0.753647,-2.0017,12.5099,1.99981,-0.681974,9.77011,2.21571,2.25507,10.5827,-1.23238,0.0572927,9.48505,0.0229,5.83968e+007,
1.24335,0.335722,10.0616,-0.722094,-1.94399,12.4905,1.98555,-0.63744,9.77937,2.28685,2.2772,10.6094,-1.22358,0.02846,9.5235,0.023,5.94496e+007,
1.14593,0.240214,10.0789,-0.69054,-1.88628,12.4687,1.9702,-0.593491,9.79129,2.35798,2.2993,10.6337,-1.21358,9.76809e-005,9.5705,0.0231,6.06849e+007,
1.04842,0.144845,10.0937,-0.658985,-1.82857,12.4444,1.95374,-0.550094,9.80563,2.42911,2.32139,10.6556,-1.20239,-0.0278344,9.62513,0.0232,6.20017e+007,
0.95079,0.0496111,10.1062,-0.62743,-1.77086,12.4178,1.93618,-0.507201,9.82208,-2.49977,2.34347,10.6751,-1.18998,-0.055383,9.68631,0.0233,6.32829e+007,
0.853026,-0.0455002,10.1163,-0.595875,-1.71315,12.3886,1.91754,-0.464749,9.84027,-2.42864,2.36553,10.6922,-1.17634,-0.0825994,9.75277,0.0234,6.44177e+007,
0.755111,-0.140512,10.1241,-0.564319,-1.65544,12.3571,1.89784,-0.422663,9.85979,-2.35751,2.38758,10.7069,-1.16151,-0.109537,9.82312,0.0235,6.53115e+007,
0.657048,-0.235454,10.1295,-0.532763,-1.59772,12.3232,1.87711,-0.380861,9.8802,-2.28638,2.40962,10.7191,-1.1455,-0.13625,9.89587,0.0236,6.58958e+007,
0.558851,-0.330355,10.1325,-0.501207,-1.54001,12.2868,1.8554,-0.339265,9.90104,-2.21524,2.43164,10.729,-1.12837,-0.162786,9.96948,0.0237,6.61247e+007,
0.460546,-0.425243,10.1331,-0.469647,-1.48231,12.248,1.83273,-0.2978,9.92183,-2.14411,2.45364,10.7364,-1.11018,-0.18917,10.0424,0.0238,6.60418e+007,
0.362154,-0.520137,10.1313,-0.438085,-1.42461,12.2068,1.80931,-0.256396,9.94211,-2.07298,2.47561,10.7414,-1.09116,-0.215453,10.1133,0.0239,6.57856e+007,
0.26364,-0.615045,10.1271,-0.406522,-1.36691,12.1631,1.78597,-0.214966,9.96145,-2.00184,2.49756,10.7439,-1.0721,-0.241733,10.1817,0.024,6.55817e+007,
0.165026,-0.709974,10.1205,-0.374959,-1.30921,12.1171,1.76269,-0.173503,9.97944,-1.93069,-2.4805,10.7441,-1.053,-0.268011,10.2478,0.0241,6.54355e+007,
0.0663316,-0.804928,10.1115,-0.343395,-1.25151,12.0686,1.73946,-0.132004,9.99566,-1.85954,-2.45857,10.7418,-1.03388,-0.294287,10.3114,0.0242,6.53548e+007,
-0.032424,-0.899906,10.1001,-0.311831,-1.19382,12.0177,1.71625,-0.0904694,10.0097,-1.78838,-2.43665,10.7371,-1.01474,-0.32056,10.3726,0.0243,6.53513e+007,
-0.131219,-0.994906,10.0862,-0.280265,-1.13612,11.9644,1.69307,-0.048905,10.0214,-1.71722,-2.41475,10.73,-0.995574,-0.34683,10.4313,0.0244,6.54137e+007,
-0.230009,-1.08991,10.0699,-0.248699,-1.07842,11.9086,1.66988,-0.00733924,10.0307,-1.64606,-2.39285,10.7205,-0.976418,-0.373095,10.4877,0.0245,6.55755e+007,
-0.328792,-1.18492,10.0512,-0.217132,-1.02073,11.8504,1.6467,0.0342277,10.0375,-1.5749,-2.37095,10.7085,-0.957267,-0.399352,10.5416,0.0246,6.58369e+007,
-0.427568,-1.27993,10.03,-0.185563,-0.96303,11.7898,1.62352,0.0757956,10.0419,-1.50375,-2.34905,10.6941,-0.938123,-0.4256,10.5931,0.0247,6.61979e+007,
-0.526339,-1.37496,10.0065,-0.153991,-0.905335,11.7268,1.60033,0.117364,10.0439,-1.4326,-2.32716,10.6773,-0.918984,-0.45184,10.6422,0.0248,6.66584e+007,
-0.625105,-1.46998,9.98043,-0.122417,-0.84764,11.6614,1.57715,0.158934,10.0434,-1.36145,-2.30527,10.6581,-0.89985,-0.47807,10.6888,0.0249,6.72177e+007,
-0.72385,-1.56502,9.952,-0.090837,-0.789943,11.5935,1.55397,0.200506,10.0405,-1.29032,-2.28341,10.6364,-0.880727,-0.504267,10.733,0.025,6.77944e+007,
-0.822492,-1.66012,9.9215,-0.0592374,-0.732228,11.5233,1.5308,0.242086,10.0352,-1.21928,-2.26165,10.6124,-0.861643,-0.530323,10.775,0.0251,6.8369e+007,
-0.921028,-1.75521,9.88953,-0.0276156,-0.674495,11.4507,1.50764,0.283672,10.0275,-1.14836,-2.24005,10.5861,-0.842581,-0.556257,10.8145,0.0252,6.89189e+007,
-1.01945,-1.85022,9.85669,0.00402998,-0.616742,11.3757,1.48448,0.325259,10.0173,-1.07757,-2.21866,10.5577,-0.823528,-0.582089,10.8517,0.0253,6.94535e+007,
-1.1178,-1.94508,9.82359,0.0357005,-0.558971,11.2984,1.46133,0.366847,10.0048,-1.00688,-2.19751,10.5272,-0.804477,-0.607839,10.8865,0.0254,7.0011e+007,
-1.21615,-2.03977,9.79083,0.0673966,-0.501182,11.2186,1.43817,0.408435,9.98974,-0.936205,-2.17662,10.4947,-0.785428,-0.633521,10.919,0.0255,7.06505e+007,
-1.31464,-2.13434,9.75908,0.0991141,-0.443379,11.1364,1.41502,0.450028,9.97232,-0.865421,-2.15592,10.4605,-0.766382,-0.65915,10.9491,0.0256,7.13702e+007,
-1.41339,-2.22887,9.72913,0.13083,-0.385578,11.0519,1.39192,0.491646,9.95277,-0.794411,-2.13532,10.4243,-0.747351,-0.684744,10.9767,0.0257,7.21369e+007,
-1.51242,-2.32344,9.70181,0.16254,-0.327783,10.9649,1.36885,0.533292,9.93146,-0.723135,-2.11473,10.3861,-0.728335,-0.710311,11.002,0.0258,7.29111e+007,
-1.61171,-2.41809,9.67791,0.194235,-0.269998,10.8756,1.34584,0.574971,9.90884,-0.651617,-2.0941,10.3457,-0.709334,-0.73586,11.0249,0.0259,7.36852e+007,
-1.71118,2.48722,9.65813,0.225906,-0.212229,10.7839,1.32285,0.616653,9.88539,-0.579905,-2.07342,10.3031,-0.690346,-0.761396,11.0453,0.026,7.43215e+007,
-1.81059,2.39267,9.64303,0.25754,-0.15449,10.6898,1.29969,0.658162,9.86161,-0.508044,-2.0527,10.2581,-0.671369,-0.786922,11.0634,0.0261,7.49679e+007,
-1.90984,2.29833,9.63305,0.289126,-0.0967871,10.5933,1.27633,0.699458,9.83803,-0.436075,-2.03194,10.2108,-0.652403,-0.812443,11.0791,0.0262,7.56422e+007,
-2.00882,2.20426,9.62852,0.320652,-0.0391306,10.4945,1.25269,0.740482,9.81517,-0.364032,-2.01114,10.1611,-0.633446,-0.837959,11.0924,0.0263,7.63617e+007,
-2.10741,2.11055,9.62963,0.352106,0.0184677,10.3932,1.2287,0.781172,9.79355,-0.291936,-1.99031,10.1089,-0.614497,-0.863473,11.1032,0.0264,7.71325e+007,
-2.20548,2.01729,9.63644,0.383472,0.0759927,10.2896,1.20423,0.821454,9.77367,-0.219803,-1.96945,10.0544,-0.595555,-0.888986,11.1117,0.0265,7.79506e+007,
-2.30284,1.9246,9.64887,0.41473,0.133425,10.1837,1.17914,0.861237,9.756,-0.147646,-1.94857,9.99744,-0.57662,-0.914499,11.1177,0.0266,7.87982e+007,
-2.39932,1.83258,9.66673,0.445859,0.190743,10.0754,1.15328,0.900355,9.74097,-0.0754309,-1.92757,9.93807,-0.5577,-0.94001,11.1213,0.0267,7.98377e+007,
-2.49501,1.74118,9.68962,0.47683,0.247934,9.96477,1.12656,0.938372,9.7289,-0.00297651,-1.90603,9.87678,-0.538814,-0.965472,11.1226,0.0268,8.04818e+007,
2.41066,1.65069,9.71713,0.506649,0.304054,9.85228,1.09959,0.976095,9.71979,0.0695633,-1.88406,9.81483,-0.519965,-0.990896,11.1215,0.0269,7.79714e+007,
2.31869,1.56154,9.74873,0.530295,0.354269,9.74097,1.07672,1.01852,9.71227,0.141875,-1.86224,9.75353,-0.501173,-1.01631,11.1181,0.027,7.41146e+007,
2.23032,1.47397,9.78385,0.546553,0.396843,9.63262,1.05838,1.06703,9.70715,0.213496,-1.84046,9.69425,-0.482431,-1.04172,11.1124,0.0271,6.98293e+007,
2.14662,1.38818,9.82194,0.554594,0.430326,9.52842,1.04433,1.12277,9.70567,0.284421,-1.81858,9.63833,-0.463736,-1.06711,11.1043,0.0272,6.56763e+007,
2.06888,1.30424,9.8625,0.554325,0.454087,9.42923,1.03336,1.18613,9.70919,0.354655,-1.79648,9.58708,-0.445082,-1.09251,11.0938,0.0273,6.18757e+007,
1.99862,1.222,9.90518,0.546425,0.468584,9.33596,1.02324,1.25672,9.71864,0.424216,-1.77404,9.5417,-0.426464,-1.11789,11.081,0.0274,5.84558e+007,
1.93734,1.14081,9.9497,0.532031,0.475104,9.24997,1.01131,1.33374,9.73407,0.493139,-1.75113,9.50329,-0.40788,-1.14326,11.0658,0.0275,5.56465e+007,
1.88608,1.0595,9.99584,0.512354,0.475259,9.17298,0.995274,1.41666,9.75476,0.561472,-1.72764,9.47278,-0.389327,-1.16863,11.0483,0.0276,5.38759e+007,
1.84487,0.976575,10.0431,0.488455,0.470583,9.10679,0.973964,1.50531,9.77967,0.629278,-1.70344,9.45094,-0.370805,-1.19399,11.0284,0.0277,5.33525e+007,
1.81142,0.891334,10.0905,0.461402,0.46244,9.05323,0.948506,1.59895,9.80815,0.696663,-1.67844,9.43836,-0.352315,-1.21934,11.0061,0.0278,5.15332e+007,
1.77824,0.805959,10.1356,0.432926,0.45223,9.01445,0.924416,1.6941,9.84085,0.763856,-1.65277,9.43546,-0.33386,-1.24468,10.9814,0.0279,5.03959e+007,
1.74528,0.720455,10.1784,0.403384,0.440606,8.99153,0.901331,1.78991,9.87683,0.830936,-1.62623,9.44238,-0.315442,-1.27001,10.9544,0.028,5.014e+007,
1.71248,0.634859,10.2188,0.372994,0.428041,8.98517,0.878983,1.88569,9.91514,0.898005,-1.59863,9.45902,-0.297064,-1.29532,10.925,0.0281,5.08973e+007,
1.6798,0.549188,10.2569,0.341889,0.414875,8.99579,0.857148,1.98084,9.95486,0.965198,-1.56976,9.48506,-0.27873,-1.32062,10.8933,0.0282,5.27079e+007,
1.64722,0.463464,10.2926,0.310139,0.40135,9.02354,0.835616,2.07489,9.99509,1.03268,-1.53938,9.51994,-0.260445,-1.3459,10.8591,0.0283,5.5537e+007,
1.61472,0.377703,10.3259,0.277776,0.387642,9.06832,0.814163,2.16742,10.035,1.10067,-1.50728,9.5629,-0.242214,-1.37116,10.8226,0.0284,5.92994e+007,
1.5823,0.29193,10.3569,0.244843,0.374008,9.12985,0.792608,2.2584,10.0736,1.16933,-1.47372,9.61315,-0.224043,-1.39641,10.7838,0.0285,6.40898e+007,
1.54992,0.20619,10.3855,0.21151,0.361153,9.2078,0.771035,2.3493,10.11,1.23839,-1.44087,9.67041,-0.20592,-1.42166,10.7425,0.0286,6.95041e+007,
1.5176,0.120492,10.4117,0.177723,0.34908,9.30109,0.749433,2.44011,10.1439,1.30794,-1.40875,9.73348,-0.18785,-1.44692,10.6989,0.0287,7.51348e+007,
1.48534,0.0348442,10.4356,0.143434,0.337783,9.40825,0.72779,-2.46918,10.1755,1.37803,-1.37733,9.80102,-0.169838,-1.4722,10.653,0.0288,8.05118e+007,
1.45314,-0.0507405,10.4571,0.1086,0.327243,9.52736,0.706091,-2.37858,10.2047,1.44872,-1.34661,9.87155,-0.151887,-1.49751,10.6046,0.0289,8.51465e+007,
1.42101,-0.136245,10.4762,0.0731884,0.317429,9.65608,0.684324,-2.28809,10.2315,1.52006,-1.31656,9.94351,-0.134003,-1.52284,10.5539,0.029,8.85947e+007,
1.38894,-0.221648,10.4931,0.0371778,0.308303,9.79171,0.662476,-2.19771,10.2559,1.59208,-1.28716,10.0153,-0.116189,-1.5482,10.5008,0.0291,9.05437e+007,
1.35693,-0.306949,10.5076,0.000646381,0.299728,9.93135,0.640555,-2.1074,10.278,1.6647,-1.25829,10.0855,-0.0984359,-1.5736,10.4453,0.0292,9.08938e+007,
